period,k,kq,vol,vol_dc,p_exp,p_min,count,count_itm
1095,0.6562,0.0494,0.0128,2,0.0076,0.0308,27352,1351
1095,0.6711,0.0535,0.0128,2,0.0084,0.0339,27352,1463
1095,0.6842,0.0579,0.0128,2,0.0091,0.0368,27352,1585
1095,0.6993,0.0627,0.0128,2,0.01,0.0404,27352,1716
1095,0.7139,0.068,0.0128,2,0.011,0.0441,27352,1858
1095,0.731,0.0736,0.0128,2,0.0122,0.0488,27352,2013
1095,0.7445,0.0798,0.0128,2,0.0132,0.0528,27352,2180
1095,0.7577,0.0864,0.0128,2,0.0143,0.0569,27352,2361
1095,0.771,0.0935,0.0128,2,0.0155,0.0613,27352,2558
1095,0.7849,0.1013,0.0128,2,0.0169,0.0662,27352,2771
1095,0.8031,0.1097,0.0128,2,0.0188,0.0732,27352,3001
1095,0.8178,0.1189,0.0128,2,0.0205,0.0792,27352,3249
1095,0.8327,0.1287,0.0128,2,0.0223,0.0858,27352,3520
1095,0.8485,0.1394,0.0128,2,0.0245,0.0931,27352,3811
1095,0.8656,0.1511,0.0128,2,0.0269,0.1017,27352,4129
1095,0.8836,0.1635,0.0128,2,0.0298,0.1115,27352,4473
1095,0.9013,0.1771,0.0128,2,0.0328,0.1219,27352,4844
1095,0.921,0.1919,0.0128,2,0.0364,0.1346,27352,5246
1095,0.941,0.2078,0.0128,2,0.0404,0.1486,27352,5683
1095,0.961,0.225,0.0128,2,0.0447,0.164,27352,6155
1095,0.9825,0.2437,0.0128,2,0.0498,0.1822,27352,6667
1095,1.0,0.2598,0.0128,2,0.0542,0.1984,27352,7071
1095,0.505,0.019,0.0144,3,0.0025,0.0108,27352,518
1095,0.517,0.0205,0.0144,3,0.0027,0.0118,27352,562
1095,0.5323,0.0222,0.0144,3,0.0031,0.0131,27352,608
1095,0.5445,0.0241,0.0144,3,0.0033,0.0143,27352,659
1095,0.5522,0.0261,0.0144,3,0.0035,0.0151,27352,712
1095,0.5625,0.0283,0.0144,3,0.0038,0.0162,27352,773
1095,0.5769,0.0306,0.0144,3,0.0042,0.0179,27352,835
1095,0.5875,0.0331,0.0144,3,0.0046,0.0192,27352,906
1095,0.5976,0.0359,0.0144,3,0.0049,0.0205,27352,982
1095,0.6077,0.0389,0.0144,3,0.0053,0.0219,27352,1063
1095,0.6203,0.0422,0.0144,3,0.0058,0.0238,27352,1151
1095,0.6331,0.0456,0.0144,3,0.0064,0.0259,27352,1247
1095,0.6432,0.0494,0.0144,3,0.0068,0.0277,27352,1351
1095,0.6554,0.0536,0.0144,3,0.0075,0.0299,27352,1461
1095,0.6678,0.058,0.0144,3,0.0082,0.0323,27352,1584
1095,0.6814,0.0627,0.0144,3,0.009,0.0351,27352,1716
1095,0.6974,0.068,0.0144,3,0.01,0.0387,27352,1858
1095,0.7108,0.0736,0.0144,3,0.011,0.042,27352,2012
1095,0.7233,0.0797,0.0144,3,0.0119,0.0453,27352,2181
1095,0.7387,0.0864,0.0144,3,0.0132,0.0496,27352,2361
1095,0.7545,0.0936,0.0144,3,0.0146,0.0543,27352,2556
1095,0.768,0.1013,0.0144,3,0.016,0.0587,27352,2770
1095,0.7858,0.1097,0.0144,3,0.0178,0.0649,27352,3001
1095,0.8048,0.1188,0.0144,3,0.02,0.0721,27352,3250
1095,0.821,0.1287,0.0144,3,0.022,0.0787,27352,3520
1095,0.8416,0.1394,0.0144,3,0.0248,0.088,27352,3813
1095,0.8595,0.1511,0.0144,3,0.0274,0.0968,27352,4129
1095,0.8783,0.1635,0.0144,3,0.0303,0.1068,27352,4473
1095,0.8997,0.1772,0.0144,3,0.034,0.1194,27352,4843
1095,0.9199,0.1919,0.0144,3,0.0377,0.1324,27352,5245
1095,0.9412,0.2078,0.0144,3,0.0419,0.1476,27352,5683
1095,0.9634,0.2251,0.0144,3,0.0467,0.1649,27352,6154
1095,0.9871,0.2438,0.0144,3,0.0523,0.1856,27352,6666
1095,1.0,0.2552,0.0144,3,0.0555,0.1976,27352,6944
1095,0.5085,0.019,0.0159,4,0.0025,0.0127,27352,519
1095,0.5219,0.0205,0.0159,4,0.0028,0.0139,27352,562
1095,0.5336,0.0222,0.0159,4,0.003,0.015,27352,608
1095,0.5455,0.0241,0.0159,4,0.0033,0.0162,27352,658
1095,0.557,0.0261,0.0159,4,0.0036,0.0175,27352,713
1095,0.5661,0.0283,0.0159,4,0.0038,0.0186,27352,772
1095,0.576,0.0306,0.0159,4,0.0041,0.0199,27352,837
1095,0.5904,0.0332,0.0159,4,0.0046,0.0218,27352,905
1095,0.6011,0.0359,0.0159,4,0.005,0.0234,27352,981
1095,0.6143,0.0389,0.0159,4,0.0055,0.0255,27352,1062
1095,0.6278,0.0421,0.0159,4,0.006,0.0278,27352,1152
1095,0.6392,0.0457,0.0159,4,0.0065,0.0299,27352,1246
1095,0.6502,0.0495,0.0159,4,0.007,0.032,27352,1350
1095,0.6642,0.0536,0.0159,4,0.0077,0.0348,27352,1462
1095,0.6772,0.058,0.0159,4,0.0085,0.0377,27352,1584
1095,0.6901,0.0627,0.0159,4,0.0092,0.0407,27352,1716
1095,0.7013,0.068,0.0159,4,0.01,0.0435,27352,1859
1095,0.7136,0.0736,0.0159,4,0.0109,0.0468,27352,2012
1095,0.729,0.0798,0.0159,4,0.012,0.0512,27352,2179
1095,0.7459,0.0864,0.0159,4,0.0134,0.0563,27352,2361
1095,0.7587,0.0935,0.0159,4,0.0146,0.0605,27352,2558
1095,0.7754,0.1013,0.0159,4,0.0162,0.0663,27352,2769
1095,0.7913,0.1098,0.0159,4,0.0179,0.0723,27352,3000
1095,0.8097,0.1188,0.0159,4,0.02,0.0797,27352,3250
1095,0.8276,0.1287,0.0159,4,0.0222,0.0876,27352,3519
1095,0.8475,0.1394,0.0159,4,0.0249,0.0971,27352,3813
1095,0.8671,0.151,0.0159,4,0.0277,0.1075,27352,4130
1095,0.8855,0.1635,0.0159,4,0.0306,0.1181,27352,4473
1095,0.907,0.1771,0.0159,4,0.0343,0.1316,27352,4844
1095,0.9265,0.1919,0.0159,4,0.0379,0.145,27352,5246
1095,0.95,0.2078,0.0159,4,0.0426,0.1627,27352,5682
1095,0.9742,0.2251,0.0159,4,0.0478,0.1829,27352,6151
1095,0.9969,0.2438,0.0159,4,0.0532,0.2036,27352,6666
1095,1.0,0.2475,0.0159,4,0.0539,0.2066,27352,6721
1095,0.5039,0.0222,0.0174,5,0.0025,0.0138,27351,608
1095,0.5125,0.0241,0.0174,5,0.0027,0.0147,27351,659
1095,0.5251,0.0261,0.0174,5,0.003,0.016,27351,713
1095,0.5368,0.0283,0.0174,5,0.0033,0.0173,27351,770
1095,0.5504,0.0306,0.0174,5,0.0037,0.019,27351,836
1095,0.5693,0.0332,0.0174,5,0.0043,0.0216,27351,905
1095,0.5789,0.0359,0.0174,5,0.0046,0.023,27351,982
1095,0.594,0.0389,0.0174,5,0.0052,0.0255,27351,1063
1095,0.6071,0.0421,0.0174,5,0.0057,0.0278,27351,1151
1095,0.6209,0.0456,0.0174,5,0.0063,0.0304,27351,1247
1095,0.6376,0.0494,0.0174,5,0.0071,0.0338,27351,1351
1095,0.6531,0.0535,0.0174,5,0.0079,0.0373,27351,1463
1095,0.6675,0.058,0.0174,5,0.0087,0.0408,27351,1585
1095,0.6827,0.0627,0.0174,5,0.0096,0.0448,27351,1716
1095,0.6965,0.068,0.0174,5,0.0105,0.0487,27351,1859
1095,0.71,0.0736,0.0174,5,0.0115,0.0528,27351,2012
1095,0.7257,0.0797,0.0174,5,0.0127,0.0578,27351,2180
1095,0.7411,0.0864,0.0174,5,0.014,0.0632,27351,2362
1095,0.7565,0.0936,0.0174,5,0.0154,0.0689,27351,2557
1095,0.7709,0.1013,0.0174,5,0.0168,0.0746,27351,2770
1095,0.789,0.1098,0.0174,5,0.0187,0.0824,27351,2999
1095,0.8033,0.1189,0.0174,5,0.0203,0.0889,27351,3249
1095,0.8198,0.1287,0.0174,5,0.0223,0.0969,27351,3520
1095,0.8373,0.1394,0.0174,5,0.0247,0.106,27351,3813
1095,0.8548,0.151,0.0174,5,0.0272,0.1157,27351,4126
1095,0.8735,0.1636,0.0174,5,0.0302,0.1268,27351,4472
1095,0.8919,0.1772,0.0174,5,0.0333,0.1385,27351,4843
1095,0.9139,0.1918,0.0174,5,0.0374,0.1536,27351,5247
1095,0.9355,0.2079,0.0174,5,0.0417,0.1696,27351,5682
1095,0.9621,0.225,0.0174,5,0.0474,0.1912,27351,6155
1095,0.9842,0.2438,0.0174,5,0.0526,0.2107,27351,6667
1095,1.0,0.2582,0.0174,5,0.0565,0.2255,27351,7024
1095,0.5081,0.0261,0.019,6,0.0032,0.015,27352,712
1095,0.519,0.0283,0.019,6,0.0035,0.0163,27352,772
1095,0.5284,0.0306,0.019,6,0.0038,0.0175,27352,837
1095,0.5408,0.0331,0.019,6,0.0042,0.0192,27352,906
1095,0.5549,0.0359,0.019,6,0.0047,0.0212,27352,982
1095,0.5656,0.0389,0.019,6,0.0051,0.023,27352,1063
1095,0.578,0.0422,0.019,6,0.0056,0.0251,27352,1151
1095,0.5898,0.0456,0.019,6,0.0061,0.0272,27352,1247
1095,0.5987,0.0494,0.019,6,0.0065,0.0289,27352,1350
1095,0.614,0.0535,0.019,6,0.0073,0.0321,27352,1462
1095,0.6299,0.058,0.019,6,0.0082,0.0357,27352,1584
1095,0.6427,0.0627,0.019,6,0.0089,0.0388,27352,1716
1095,0.6552,0.0681,0.019,6,0.0098,0.042,27352,1858
1095,0.6706,0.0736,0.019,6,0.0108,0.0463,27352,2012
1095,0.6852,0.0797,0.019,6,0.012,0.0507,27352,2181
1095,0.6992,0.0864,0.019,6,0.0131,0.0551,27352,2362
1095,0.7129,0.0935,0.019,6,0.0144,0.0598,27352,2558
1095,0.7296,0.1013,0.019,6,0.016,0.0658,27352,2770
1095,0.7451,0.1097,0.019,6,0.0176,0.0718,27352,3001
1095,0.7629,0.1188,0.019,6,0.0196,0.0792,27352,3250
1095,0.7812,0.1287,0.019,6,0.0219,0.0873,27352,3518
1095,0.7965,0.1394,0.019,6,0.024,0.0947,27352,3813
1095,0.8171,0.151,0.019,6,0.0269,0.1052,27352,4130
1095,0.8381,0.1636,0.019,6,0.0302,0.1169,27352,4472
1095,0.8572,0.1771,0.019,6,0.0335,0.1282,27352,4843
1095,0.88,0.1918,0.019,6,0.0377,0.1428,27352,5247
1095,0.9026,0.2078,0.019,6,0.0422,0.1585,27352,5683
1095,0.927,0.225,0.019,6,0.0475,0.1766,27352,6155
1095,0.9499,0.2438,0.019,6,0.0529,0.195,27352,6666
1095,0.9737,0.264,0.019,6,0.0589,0.2156,27352,7221
1095,1.0,0.2865,0.019,6,0.0661,0.2401,27352,7790
1095,0.5099,0.0389,0.0209,7,0.0057,0.0216,27352,1063
1095,0.5267,0.0422,0.0209,7,0.0064,0.0239,27352,1151
1095,0.5405,0.0457,0.0209,7,0.007,0.0261,27352,1246
1095,0.5544,0.0494,0.0209,7,0.0076,0.0283,27352,1350
1095,0.5703,0.0536,0.0209,7,0.0085,0.0311,27352,1462
1095,0.5857,0.0579,0.0209,7,0.0093,0.034,27352,1585
1095,0.6046,0.0627,0.0209,7,0.0105,0.0379,27352,1716
1095,0.6204,0.068,0.0209,7,0.0115,0.0415,27352,1857
1095,0.6352,0.0736,0.0209,7,0.0125,0.0451,27352,2011
1095,0.6523,0.0797,0.0209,7,0.0138,0.0496,27352,2181
1095,0.6667,0.0864,0.0209,7,0.015,0.0536,27352,2360
1095,0.6867,0.0936,0.0209,7,0.0168,0.0596,27352,2557
1095,0.701,0.1013,0.0209,7,0.0182,0.0643,27352,2771
1095,0.7187,0.1097,0.0209,7,0.0201,0.0704,27352,3001
1095,0.7373,0.1188,0.0209,7,0.0222,0.0773,27352,3250
1095,0.7551,0.1287,0.0209,7,0.0244,0.0844,27352,3520
1095,0.7755,0.1394,0.0209,7,0.0272,0.0932,27352,3813
1095,0.7941,0.151,0.0209,7,0.0299,0.1018,27352,4129
1095,0.8167,0.1636,0.0209,7,0.0334,0.113,27352,4472
1095,0.842,0.1771,0.0209,7,0.0377,0.1268,27352,4844
1095,0.8664,0.1919,0.0209,7,0.0422,0.1415,27352,5246
1095,0.8881,0.2078,0.0209,7,0.0466,0.1555,27352,5682
1095,0.9132,0.225,0.0209,7,0.052,0.1731,27352,6155
1095,0.9412,0.2439,0.0209,7,0.0585,0.1946,27352,6666
1095,0.9689,0.264,0.0209,7,0.0656,0.2179,27352,7221
1095,0.9976,0.2859,0.0209,7,0.0735,0.2442,27352,7821
1095,1.0,0.2884,0.0209,7,0.0742,0.2464,27352,7849
1095,0.5101,0.0456,0.0235,8,0.0064,0.0252,27352,1246
1095,0.5247,0.0494,0.0235,8,0.0071,0.0276,27352,1351
1095,0.5407,0.0535,0.0235,8,0.0079,0.0304,27352,1462
1095,0.5574,0.0579,0.0235,8,0.0089,0.0336,27352,1585
1095,0.5736,0.0627,0.0235,8,0.0098,0.0369,27352,1716
1095,0.5914,0.068,0.0235,8,0.011,0.0409,27352,1859
1095,0.6079,0.0736,0.0235,8,0.0122,0.0449,27352,2012
1095,0.6223,0.0797,0.0235,8,0.0133,0.0486,27352,2181
1095,0.6395,0.0864,0.0235,8,0.0147,0.0533,27352,2362
1095,0.6553,0.0936,0.0235,8,0.0161,0.058,27352,2557
1095,0.6757,0.1013,0.0235,8,0.0181,0.0645,27352,2770
1095,0.6934,0.1098,0.0235,8,0.02,0.0706,27352,3000
1095,0.7112,0.1188,0.0235,8,0.022,0.0772,27352,3250
1095,0.7312,0.1287,0.0235,8,0.0245,0.0852,27352,3519
1095,0.7514,0.1394,0.0235,8,0.0272,0.0938,27352,3813
1095,0.7742,0.151,0.0235,8,0.0305,0.1043,27352,4130
1095,0.7959,0.1635,0.0235,8,0.0339,0.115,27352,4473
1095,0.8178,0.1771,0.0235,8,0.0376,0.1266,27352,4843
1095,0.839,0.1919,0.0235,8,0.0415,0.1387,27352,5246
1095,0.8635,0.2078,0.0235,8,0.0464,0.1538,27352,5683
1095,0.8865,0.225,0.0235,8,0.0514,0.169,27352,6155
1095,0.9121,0.2438,0.0235,8,0.0574,0.1875,27352,6666
1095,0.9405,0.264,0.0235,8,0.0646,0.2096,27352,7221
1095,0.9726,0.2859,0.0235,8,0.0734,0.2371,27352,7821
1095,1.0,0.3061,0.0235,8,0.0815,0.2626,27352,8335
1095,0.5098,0.0535,0.0277,9,0.0074,0.03,27352,1462
1095,0.523,0.058,0.0277,9,0.0082,0.0324,27352,1584
1095,0.5414,0.0628,0.0277,9,0.0093,0.0361,27352,1715
1095,0.5563,0.068,0.0277,9,0.0102,0.0393,27352,1859
1095,0.5697,0.0736,0.0277,9,0.0112,0.0423,27352,2013
1095,0.587,0.0797,0.0277,9,0.0125,0.0465,27352,2181
1095,0.6057,0.0864,0.0277,9,0.0141,0.0513,27352,2362
1095,0.6243,0.0935,0.0277,9,0.0157,0.0565,27352,2558
1095,0.6439,0.1014,0.0277,9,0.0176,0.0623,27352,2770
1095,0.6633,0.1098,0.0277,9,0.0197,0.0686,27352,3000
1095,0.6842,0.1189,0.0277,9,0.0221,0.076,27352,3249
1095,0.7078,0.1287,0.0277,9,0.025,0.0849,27352,3520
1095,0.7335,0.1394,0.0277,9,0.0284,0.0956,27352,3812
1095,0.7588,0.151,0.0277,9,0.0321,0.1072,27352,4130
1095,0.7857,0.1635,0.0277,9,0.0363,0.1206,27352,4473
1095,0.8094,0.1771,0.0277,9,0.0404,0.1334,27352,4843
1095,0.8359,0.1918,0.0277,9,0.0453,0.149,27352,5247
1095,0.8641,0.2078,0.0277,9,0.0509,0.1669,27352,5682
1095,0.8958,0.225,0.0277,9,0.0578,0.1889,27352,6155
1095,0.927,0.2438,0.0277,9,0.0651,0.2126,27352,6666
1095,0.9573,0.264,0.0277,9,0.0728,0.2376,27352,7220
1095,0.99,0.286,0.0277,9,0.0817,0.2671,27352,7820
1095,1.0,0.2949,0.0277,9,0.0847,0.2766,27352,8007
1095,0.5007,0.0736,0.0415,10,0.0113,0.0402,27352,2013
1095,0.5252,0.0797,0.0415,10,0.0132,0.0463,27352,2181
1095,0.5461,0.0864,0.0415,10,0.0149,0.0521,27352,2361
1095,0.5653,0.0936,0.0415,10,0.0166,0.0578,27352,2557
1095,0.5934,0.1013,0.0415,10,0.0194,0.0669,27352,2770
1095,0.6153,0.1097,0.0415,10,0.0217,0.0745,27352,3001
1095,0.6392,0.1189,0.0415,10,0.0244,0.0835,27352,3248
1095,0.6667,0.1289,0.0415,10,0.0278,0.0946,27352,3505
1095,0.6947,0.1394,0.0415,10,0.0316,0.1069,27352,3813
1095,0.7276,0.151,0.0415,10,0.0364,0.1225,27352,4129
1095,0.764,0.1636,0.0415,10,0.0421,0.1416,27352,4472
1095,0.7966,0.1771,0.0415,10,0.0477,0.1604,27352,4843
1095,0.8333,0.1919,0.0415,10,0.0544,0.1835,27352,5242
1095,0.8682,0.2078,0.0415,10,0.0614,0.2075,27352,5683
1095,0.9014,0.225,0.0415,10,0.0686,0.2324,27352,6155
1095,0.9414,0.2437,0.0415,10,0.0779,0.265,27352,6667
1095,0.9854,0.264,0.0415,10,0.0891,0.3042,27352,7221
1095,1.0,0.2731,0.0415,10,0.093,0.3178,27352,7364
