period,k,kq,vol,vol_dc,p_exp,p_min,count,count_itm
91,0.886,0.1013,0.0125,3,0.0067,0.0132,9842.0,996.0
91,0.8918,0.1097,0.0125,3,0.0073,0.0144,9842.0,1079.0
91,0.8973,0.1189,0.0125,3,0.008,0.0157,9842.0,1169.0
91,0.9022,0.1287,0.0125,3,0.0086,0.0169,9842.0,1266.0
91,0.9081,0.1394,0.0125,3,0.0094,0.0184,9842.0,1371.0
91,0.9143,0.151,0.0125,3,0.0103,0.0202,9842.0,1485.0
91,0.9203,0.1635,0.0125,3,0.0112,0.0221,9842.0,1609.0
91,0.9268,0.1771,0.0125,3,0.0123,0.0244,9842.0,1743.0
91,0.9333,0.1921,0.0125,3,0.0135,0.0269,9842.0,1886.0
91,0.9394,0.2078,0.0125,3,0.0147,0.0294,9842.0,2045.0
91,0.9457,0.2251,0.0125,3,0.0161,0.0323,9842.0,2214.0
91,0.9517,0.2437,0.0125,3,0.0175,0.0352,9842.0,2399.0
91,0.9577,0.264,0.0125,3,0.019,0.0384,9842.0,2598.0
91,0.9643,0.286,0.0125,3,0.0208,0.0422,9842.0,2813.0
91,0.9718,0.3097,0.0125,3,0.0231,0.047,9842.0,3048.0
91,0.9787,0.3354,0.0125,3,0.0253,0.0517,9842.0,3301.0
91,0.9864,0.3633,0.0125,3,0.028,0.0575,9842.0,3576.0
91,0.994,0.3935,0.0125,3,0.0308,0.0637,9842.0,3873.0
91,1.0,0.4189,0.0125,3,0.0333,0.069,9842.0,4045.0
91,0.7049,0.01,0.014,4,0.0007,0.0017,9842.0,99.0
91,0.7107,0.0109,0.014,4,0.0008,0.0018,9842.0,107.0
91,0.7173,0.0118,0.014,4,0.0009,0.002,9842.0,115.0
91,0.7238,0.0128,0.014,4,0.0009,0.0021,9842.0,125.0
91,0.7292,0.0138,0.014,4,0.001,0.0022,9842.0,135.0
91,0.735,0.0149,0.014,4,0.0011,0.0024,9842.0,147.0
91,0.7406,0.0161,0.014,4,0.0012,0.0025,9842.0,159.0
91,0.7447,0.0176,0.014,4,0.0013,0.0027,9842.0,172.0
91,0.7514,0.019,0.014,4,0.0014,0.0029,9842.0,186.0
91,0.7573,0.0205,0.014,4,0.0015,0.0031,9842.0,202.0
91,0.7631,0.0222,0.014,4,0.0016,0.0033,9842.0,219.0
91,0.7694,0.0241,0.014,4,0.0018,0.0036,9842.0,237.0
91,0.777,0.0261,0.014,4,0.0019,0.0039,9842.0,257.0
91,0.7829,0.0282,0.014,4,0.0021,0.0042,9842.0,278.0
91,0.7902,0.0307,0.014,4,0.0023,0.0046,9842.0,301.0
91,0.7968,0.0332,0.014,4,0.0025,0.005,9842.0,325.0
91,0.8017,0.0359,0.014,4,0.0027,0.0053,9842.0,353.0
91,0.8071,0.0389,0.014,4,0.0029,0.0057,9842.0,382.0
91,0.8137,0.0421,0.014,4,0.0032,0.0062,9842.0,414.0
91,0.8185,0.0456,0.014,4,0.0034,0.0067,9842.0,448.0
91,0.8241,0.0494,0.014,4,0.0036,0.0072,9842.0,486.0
91,0.8294,0.0535,0.014,4,0.0039,0.0077,9842.0,526.0
91,0.8333,0.058,0.014,4,0.0041,0.0081,9842.0,568.0
91,0.8395,0.0627,0.014,4,0.0045,0.0089,9842.0,617.0
91,0.847,0.068,0.014,4,0.005,0.0098,9842.0,669.0
91,0.8528,0.0736,0.014,4,0.0054,0.0106,9842.0,724.0
91,0.8583,0.0797,0.014,4,0.0058,0.0115,9842.0,785.0
91,0.8631,0.0864,0.014,4,0.0062,0.0122,9842.0,850.0
91,0.8699,0.0936,0.014,4,0.0068,0.0134,9842.0,920.0
91,0.8753,0.1013,0.014,4,0.0074,0.0145,9842.0,997.0
91,0.8802,0.1097,0.014,4,0.0079,0.0155,9842.0,1080.0
91,0.8864,0.1188,0.014,4,0.0086,0.0169,9842.0,1169.0
91,0.8923,0.1287,0.014,4,0.0093,0.0184,9842.0,1266.0
91,0.8984,0.1394,0.014,4,0.0101,0.02,9842.0,1371.0
91,0.9046,0.151,0.014,4,0.011,0.0218,9842.0,1486.0
91,0.9107,0.1636,0.014,4,0.012,0.0237,9842.0,1609.0
91,0.9173,0.1771,0.014,4,0.0131,0.026,9842.0,1743.0
91,0.9238,0.1918,0.014,4,0.0143,0.0284,9842.0,1888.0
91,0.9296,0.2079,0.014,4,0.0155,0.0308,9842.0,2045.0
91,0.9359,0.225,0.014,4,0.0168,0.0336,9842.0,2215.0
91,0.943,0.2437,0.014,4,0.0185,0.0369,9842.0,2399.0
91,0.9506,0.264,0.014,4,0.0204,0.0409,9842.0,2598.0
91,0.9581,0.2859,0.014,4,0.0225,0.0451,9842.0,2814.0
91,0.9658,0.3097,0.014,4,0.0248,0.0499,9842.0,3047.0
91,0.974,0.3355,0.014,4,0.0274,0.0554,9842.0,3301.0
91,0.9821,0.3633,0.014,4,0.0303,0.0615,9842.0,3575.0
91,0.9909,0.3935,0.014,4,0.0336,0.0686,9842.0,3872.0
91,1.0,0.4329,0.014,4,0.0373,0.0766,9842.0,4172.0
91,0.6797,0.01,0.0156,5,0.0009,0.0018,9842.0,99.0
91,0.6837,0.0109,0.0156,5,0.0009,0.0018,9842.0,107.0
91,0.6936,0.0118,0.0156,5,0.001,0.002,9842.0,116.0
91,0.7035,0.0127,0.0156,5,0.0012,0.0023,9842.0,125.0
91,0.7107,0.0138,0.0156,5,0.0012,0.0024,9842.0,135.0
91,0.717,0.0149,0.0156,5,0.0013,0.0026,9842.0,146.0
91,0.7238,0.0161,0.0156,5,0.0014,0.0028,9842.0,159.0
91,0.7276,0.0175,0.0156,5,0.0015,0.0029,9842.0,172.0
91,0.7347,0.019,0.0156,5,0.0016,0.0031,9842.0,187.0
91,0.7431,0.0206,0.0156,5,0.0018,0.0034,9842.0,202.0
91,0.7485,0.0223,0.0156,5,0.0019,0.0037,9842.0,219.0
91,0.7534,0.0241,0.0156,5,0.002,0.0039,9842.0,237.0
91,0.7609,0.0261,0.0156,5,0.0022,0.0042,9842.0,257.0
91,0.7677,0.0283,0.0156,5,0.0024,0.0046,9842.0,277.0
91,0.7732,0.0306,0.0156,5,0.0026,0.0049,9842.0,301.0
91,0.7778,0.0331,0.0156,5,0.0027,0.0051,9842.0,326.0
91,0.7854,0.0359,0.0156,5,0.003,0.0056,9842.0,353.0
91,0.7902,0.0389,0.0156,5,0.0032,0.006,9842.0,382.0
91,0.7961,0.0421,0.0156,5,0.0034,0.0064,9842.0,414.0
91,0.8005,0.0456,0.0156,5,0.0036,0.0068,9842.0,449.0
91,0.8047,0.0494,0.0156,5,0.0038,0.0072,9842.0,486.0
91,0.8116,0.0535,0.0156,5,0.0041,0.0078,9842.0,526.0
91,0.8185,0.0579,0.0156,5,0.0045,0.0086,9842.0,570.0
91,0.8261,0.0628,0.0156,5,0.005,0.0094,9842.0,617.0
91,0.8319,0.068,0.0156,5,0.0054,0.0102,9842.0,668.0
91,0.838,0.0736,0.0156,5,0.0058,0.011,9842.0,724.0
91,0.8436,0.0797,0.0156,5,0.0062,0.0118,9842.0,785.0
91,0.85,0.0864,0.0156,5,0.0068,0.0129,9842.0,849.0
91,0.8572,0.0935,0.0156,5,0.0074,0.0141,9842.0,920.0
91,0.8636,0.1013,0.0156,5,0.008,0.0153,9842.0,997.0
91,0.8697,0.1097,0.0156,5,0.0087,0.0166,9842.0,1080.0
91,0.8762,0.1188,0.0156,5,0.0094,0.018,9842.0,1169.0
91,0.8829,0.1287,0.0156,5,0.0102,0.0196,9842.0,1267.0
91,0.8892,0.1394,0.0156,5,0.0111,0.0213,9842.0,1372.0
91,0.8956,0.151,0.0156,5,0.012,0.0232,9842.0,1486.0
91,0.9026,0.1636,0.0156,5,0.0131,0.0253,9842.0,1609.0
91,0.9091,0.1771,0.0156,5,0.0142,0.0275,9842.0,1743.0
91,0.916,0.1919,0.0156,5,0.0155,0.0301,9842.0,1888.0
91,0.9229,0.2078,0.0156,5,0.0169,0.0329,9842.0,2045.0
91,0.9306,0.225,0.0156,5,0.0185,0.0363,9842.0,2215.0
91,0.9376,0.2438,0.0156,5,0.0202,0.0397,9842.0,2398.0
91,0.9455,0.264,0.0156,5,0.0222,0.0438,9842.0,2598.0
91,0.9525,0.286,0.0156,5,0.0241,0.0478,9842.0,2814.0
91,0.9602,0.3097,0.0156,5,0.0264,0.0526,9842.0,3048.0
91,0.969,0.3354,0.0156,5,0.0292,0.0585,9842.0,3301.0
91,0.9777,0.3634,0.0156,5,0.0323,0.0649,9842.0,3575.0
91,0.9873,0.3935,0.0156,5,0.0359,0.0725,9842.0,3872.0
91,0.9974,0.4263,0.0156,5,0.04,0.0811,9842.0,4194.0
91,1.0,0.4401,0.0156,5,0.0412,0.0835,9842.0,4244.0
91,0.655,0.01,0.0174,6,0.0008,0.0017,9842.0,99.0
91,0.6634,0.0109,0.0174,6,0.0009,0.0019,9842.0,107.0
91,0.67,0.0118,0.0174,6,0.001,0.002,9842.0,115.0
91,0.6794,0.0127,0.0174,6,0.0011,0.0022,9842.0,125.0
91,0.6835,0.0138,0.0174,6,0.0011,0.0023,9842.0,135.0
91,0.6897,0.0149,0.0174,6,0.0012,0.0025,9842.0,146.0
91,0.6967,0.0162,0.0174,6,0.0013,0.0027,9842.0,158.0
91,0.7073,0.0175,0.0174,6,0.0015,0.003,9842.0,172.0
91,0.7139,0.019,0.0174,6,0.0016,0.0032,9842.0,187.0
91,0.7235,0.0205,0.0174,6,0.0018,0.0035,9842.0,202.0
91,0.7278,0.0223,0.0174,6,0.0019,0.0037,9842.0,219.0
91,0.7355,0.0241,0.0174,6,0.0021,0.0041,9842.0,237.0
91,0.7402,0.0261,0.0174,6,0.0022,0.0043,9842.0,257.0
91,0.7508,0.0283,0.0174,6,0.0025,0.0048,9842.0,278.0
91,0.7594,0.0306,0.0174,6,0.0028,0.0053,9842.0,301.0
91,0.7637,0.0331,0.0174,6,0.0029,0.0056,9842.0,326.0
91,0.7691,0.0359,0.0174,6,0.0031,0.0059,9842.0,353.0
91,0.7765,0.0389,0.0174,6,0.0033,0.0064,9842.0,382.0
91,0.7833,0.0421,0.0174,6,0.0036,0.007,9842.0,414.0
91,0.7909,0.0456,0.0174,6,0.004,0.0076,9842.0,449.0
91,0.7996,0.0494,0.0174,6,0.0044,0.0084,9842.0,486.0
91,0.8056,0.0535,0.0174,6,0.0047,0.009,9842.0,526.0
91,0.8106,0.0579,0.0174,6,0.005,0.0096,9842.0,569.0
91,0.8172,0.0627,0.0174,6,0.0054,0.0104,9842.0,617.0
91,0.824,0.0681,0.0174,6,0.0058,0.0112,9842.0,669.0
91,0.8298,0.0736,0.0174,6,0.0062,0.0121,9842.0,724.0
91,0.8368,0.0797,0.0174,6,0.0067,0.0131,9842.0,785.0
91,0.8443,0.0864,0.0174,6,0.0074,0.0144,9842.0,850.0
91,0.8499,0.0935,0.0174,6,0.0079,0.0154,9842.0,920.0
91,0.8561,0.1013,0.0174,6,0.0085,0.0165,9842.0,997.0
91,0.8625,0.1097,0.0174,6,0.0092,0.0179,9842.0,1079.0
91,0.8685,0.1188,0.0174,6,0.0098,0.0192,9842.0,1169.0
91,0.8752,0.1287,0.0174,6,0.0107,0.0208,9842.0,1267.0
91,0.8825,0.1394,0.0174,6,0.0116,0.0227,9842.0,1372.0
91,0.889,0.151,0.0174,6,0.0126,0.0246,9842.0,1486.0
91,0.8953,0.1635,0.0174,6,0.0136,0.0266,9842.0,1609.0
91,0.9027,0.1772,0.0174,6,0.0148,0.029,9842.0,1743.0
91,0.9105,0.1918,0.0174,6,0.0163,0.032,9842.0,1888.0
91,0.9184,0.2078,0.0174,6,0.0179,0.0352,9842.0,2045.0
91,0.9258,0.2251,0.0174,6,0.0194,0.0384,9842.0,2214.0
91,0.934,0.2438,0.0174,6,0.0214,0.0424,9842.0,2399.0
91,0.943,0.264,0.0174,6,0.0237,0.0471,9842.0,2598.0
91,0.9511,0.2859,0.0174,6,0.0259,0.0517,9842.0,2814.0
91,0.96,0.3098,0.0174,6,0.0285,0.0573,9842.0,3045.0
91,0.969,0.3355,0.0174,6,0.0314,0.0635,9842.0,3301.0
91,0.9782,0.3633,0.0174,6,0.0346,0.0704,9842.0,3575.0
91,0.9876,0.3935,0.0174,6,0.0382,0.078,9842.0,3873.0
91,0.9995,0.4262,0.0174,6,0.0431,0.0883,9842.0,4195.0
91,1.0,0.4367,0.0174,6,0.0433,0.0888,9842.0,4205.0
91,0.6355,0.01,0.0196,7,0.0009,0.0018,9842.0,99.0
91,0.6407,0.0109,0.0196,7,0.001,0.002,9842.0,106.0
91,0.6464,0.0118,0.0196,7,0.001,0.0021,9842.0,116.0
91,0.6542,0.0128,0.0196,7,0.0011,0.0023,9842.0,125.0
91,0.66,0.0138,0.0196,7,0.0012,0.0024,9842.0,135.0
91,0.6643,0.015,0.0196,7,0.0013,0.0025,9842.0,146.0
91,0.6711,0.0162,0.0196,7,0.0014,0.0027,9842.0,158.0
91,0.6805,0.0176,0.0196,7,0.0015,0.003,9842.0,172.0
91,0.6899,0.019,0.0196,7,0.0017,0.0033,9842.0,187.0
91,0.6943,0.0205,0.0196,7,0.0018,0.0035,9842.0,202.0
91,0.7021,0.0222,0.0196,7,0.0019,0.0038,9842.0,219.0
91,0.7101,0.0241,0.0196,7,0.0021,0.0041,9842.0,237.0
91,0.7202,0.0262,0.0196,7,0.0024,0.0046,9842.0,256.0
91,0.7271,0.0282,0.0196,7,0.0026,0.0049,9842.0,278.0
91,0.7361,0.0306,0.0196,7,0.0028,0.0054,9842.0,301.0
91,0.7443,0.0332,0.0196,7,0.0031,0.0059,9842.0,326.0
91,0.75,0.0359,0.0196,7,0.0033,0.0063,9842.0,353.0
91,0.756,0.0389,0.0196,7,0.0035,0.0067,9842.0,382.0
91,0.7637,0.0421,0.0196,7,0.0038,0.0073,9842.0,414.0
91,0.7699,0.0456,0.0196,7,0.0041,0.0078,9842.0,449.0
91,0.7773,0.0494,0.0196,7,0.0045,0.0085,9842.0,485.0
91,0.7827,0.0535,0.0196,7,0.0047,0.009,9842.0,526.0
91,0.7888,0.0579,0.0196,7,0.0051,0.0097,9842.0,570.0
91,0.7963,0.0628,0.0196,7,0.0055,0.0105,9842.0,616.0
91,0.8033,0.068,0.0196,7,0.006,0.0114,9842.0,669.0
91,0.8118,0.0736,0.0196,7,0.0066,0.0125,9842.0,724.0
91,0.8199,0.0797,0.0196,7,0.0072,0.0137,9842.0,785.0
91,0.8264,0.0864,0.0196,7,0.0077,0.0147,9842.0,850.0
91,0.8341,0.0936,0.0196,7,0.0084,0.0161,9842.0,920.0
91,0.8407,0.1013,0.0196,7,0.0091,0.0173,9842.0,997.0
91,0.8488,0.1097,0.0196,7,0.0099,0.019,9842.0,1079.0
91,0.8556,0.1189,0.0196,7,0.0107,0.0205,9842.0,1169.0
91,0.8633,0.1287,0.0196,7,0.0117,0.0223,9842.0,1266.0
91,0.8704,0.1395,0.0196,7,0.0126,0.0242,9842.0,1371.0
91,0.8783,0.1511,0.0196,7,0.0138,0.0264,9842.0,1485.0
91,0.8864,0.1636,0.0196,7,0.015,0.029,9842.0,1609.0
91,0.8938,0.1771,0.0196,7,0.0163,0.0315,9842.0,1743.0
91,0.902,0.1919,0.0196,7,0.0178,0.0345,9842.0,1888.0
91,0.9094,0.2078,0.0196,7,0.0193,0.0375,9842.0,2045.0
91,0.918,0.2251,0.0196,7,0.0211,0.0412,9842.0,2214.0
91,0.9265,0.2437,0.0196,7,0.0231,0.0453,9842.0,2399.0
91,0.9357,0.264,0.0196,7,0.0255,0.0501,9842.0,2598.0
91,0.945,0.2859,0.0196,7,0.028,0.0553,9842.0,2814.0
91,0.9532,0.3097,0.0196,7,0.0305,0.0603,9842.0,3047.0
91,0.9636,0.3355,0.0196,7,0.0338,0.0673,9842.0,3301.0
91,0.9739,0.3633,0.0196,7,0.0374,0.0748,9842.0,3576.0
91,0.9851,0.3936,0.0196,7,0.0416,0.0837,9842.0,3872.0
91,0.998,0.4263,0.0196,7,0.0469,0.0948,9842.0,4194.0
91,1.0,0.4391,0.0196,7,0.0478,0.0967,9842.0,4223.0
91,0.6057,0.01,0.0225,8,0.001,0.0017,9842.0,99.0
91,0.6134,0.0109,0.0225,8,0.0011,0.0019,9842.0,106.0
91,0.62,0.0118,0.0225,8,0.0012,0.002,9842.0,116.0
91,0.6269,0.0127,0.0225,8,0.0012,0.0022,9842.0,125.0
91,0.635,0.0138,0.0225,8,0.0013,0.0024,9842.0,135.0
91,0.6429,0.0149,0.0225,8,0.0015,0.0026,9842.0,146.0
91,0.6513,0.0162,0.0225,8,0.0016,0.0028,9842.0,159.0
91,0.6582,0.0176,0.0225,8,0.0017,0.0031,9842.0,172.0
91,0.666,0.019,0.0225,8,0.0019,0.0033,9842.0,187.0
91,0.6723,0.0206,0.0225,8,0.002,0.0036,9842.0,202.0
91,0.68,0.0223,0.0225,8,0.0021,0.0039,9842.0,218.0
91,0.6869,0.0241,0.0225,8,0.0023,0.0042,9842.0,237.0
91,0.6952,0.0261,0.0225,8,0.0025,0.0046,9842.0,257.0
91,0.7037,0.0283,0.0225,8,0.0027,0.0051,9842.0,278.0
91,0.7109,0.0306,0.0225,8,0.003,0.0055,9842.0,301.0
91,0.7172,0.0332,0.0225,8,0.0032,0.0059,9842.0,326.0
91,0.7246,0.0359,0.0225,8,0.0034,0.0064,9842.0,353.0
91,0.7325,0.0389,0.0225,8,0.0037,0.007,9842.0,382.0
91,0.7397,0.0421,0.0225,8,0.004,0.0076,9842.0,414.0
91,0.7455,0.0456,0.0225,8,0.0042,0.0081,9842.0,448.0
91,0.7527,0.0494,0.0225,8,0.0046,0.0087,9842.0,486.0
91,0.7593,0.0535,0.0225,8,0.0049,0.0094,9842.0,526.0
91,0.7678,0.058,0.0225,8,0.0054,0.0103,9842.0,570.0
91,0.7741,0.0627,0.0225,8,0.0058,0.011,9842.0,617.0
91,0.7818,0.068,0.0225,8,0.0063,0.012,9842.0,669.0
91,0.7906,0.0736,0.0225,8,0.0069,0.0132,9842.0,724.0
91,0.7975,0.0797,0.0225,8,0.0074,0.0142,9842.0,785.0
91,0.8047,0.0864,0.0225,8,0.008,0.0154,9842.0,850.0
91,0.8122,0.0936,0.0225,8,0.0087,0.0167,9842.0,920.0
91,0.8208,0.1013,0.0225,8,0.0095,0.0182,9842.0,997.0
91,0.8289,0.1098,0.0225,8,0.0104,0.0199,9842.0,1079.0
91,0.8377,0.1188,0.0225,8,0.0114,0.0218,9842.0,1169.0
91,0.8448,0.1287,0.0225,8,0.0123,0.0235,9842.0,1266.0
91,0.8536,0.1394,0.0225,8,0.0134,0.0257,9842.0,1372.0
91,0.8623,0.151,0.0225,8,0.0147,0.0282,9842.0,1485.0
91,0.8708,0.1635,0.0225,8,0.016,0.0308,9842.0,1609.0
91,0.88,0.1772,0.0225,8,0.0176,0.0339,9842.0,1743.0
91,0.8889,0.1919,0.0225,8,0.0192,0.0371,9842.0,1888.0
91,0.8974,0.2078,0.0225,8,0.021,0.0405,9842.0,2045.0
91,0.9078,0.225,0.0225,8,0.0232,0.0449,9842.0,2215.0
91,0.9174,0.2438,0.0225,8,0.0255,0.0494,9842.0,2398.0
91,0.9277,0.264,0.0225,8,0.0281,0.0546,9842.0,2598.0
91,0.9375,0.2861,0.0225,8,0.0308,0.0601,9842.0,2813.0
91,0.9485,0.3097,0.0225,8,0.0341,0.0668,9842.0,3048.0
91,0.9596,0.3355,0.0225,8,0.0376,0.0741,9842.0,3301.0
91,0.9711,0.3633,0.0225,8,0.0417,0.0825,9842.0,3576.0
91,0.9844,0.3935,0.0225,8,0.0467,0.093,9842.0,3872.0
91,0.9973,0.4263,0.0225,8,0.052,0.1042,9842.0,4194.0
91,1.0,0.439,0.0225,8,0.0531,0.1066,9842.0,4227.0
91,0.5529,0.01,0.0274,9,0.001,0.0018,9842.0,99.0
91,0.5609,0.0109,0.0274,9,0.0011,0.0019,9842.0,107.0
91,0.5724,0.0118,0.0274,9,0.0013,0.0021,9842.0,115.0
91,0.5784,0.0127,0.0274,9,0.0013,0.0023,9842.0,125.0
91,0.59,0.0138,0.0274,9,0.0015,0.0025,9842.0,135.0
91,0.5991,0.0149,0.0274,9,0.0016,0.0028,9842.0,147.0
91,0.6076,0.0161,0.0274,9,0.0018,0.003,9842.0,159.0
91,0.6132,0.0175,0.0274,9,0.0018,0.0032,9842.0,172.0
91,0.6196,0.019,0.0274,9,0.002,0.0034,9842.0,186.0
91,0.6266,0.0205,0.0274,9,0.0021,0.0036,9842.0,202.0
91,0.6354,0.0223,0.0274,9,0.0023,0.0039,9842.0,219.0
91,0.6443,0.0241,0.0274,9,0.0025,0.0043,9842.0,237.0
91,0.654,0.0261,0.0274,9,0.0027,0.0047,9842.0,256.0
91,0.6621,0.0282,0.0274,9,0.003,0.0051,9842.0,278.0
91,0.6723,0.0306,0.0274,9,0.0033,0.0057,9842.0,300.0
91,0.6795,0.0332,0.0274,9,0.0035,0.0061,9842.0,326.0
91,0.6916,0.0359,0.0274,9,0.0039,0.0068,9842.0,353.0
91,0.7022,0.0389,0.0274,9,0.0043,0.0076,9842.0,382.0
91,0.7111,0.0421,0.0274,9,0.0047,0.0082,9842.0,414.0
91,0.7181,0.0457,0.0274,9,0.005,0.0088,9842.0,448.0
91,0.7242,0.0494,0.0274,9,0.0053,0.0094,9842.0,486.0
91,0.7326,0.0535,0.0274,9,0.0057,0.0102,9842.0,526.0
91,0.7416,0.0579,0.0274,9,0.0062,0.0111,9842.0,570.0
91,0.75,0.0627,0.0274,9,0.0067,0.0121,9842.0,617.0
91,0.7565,0.068,0.0274,9,0.0071,0.0129,9842.0,669.0
91,0.7647,0.0737,0.0274,9,0.0077,0.0139,9842.0,724.0
91,0.7732,0.0798,0.0274,9,0.0084,0.0151,9842.0,784.0
91,0.7821,0.0864,0.0274,9,0.0091,0.0165,9842.0,850.0
91,0.7932,0.0935,0.0274,9,0.0101,0.0184,9842.0,920.0
91,0.8025,0.1013,0.0274,9,0.011,0.0202,9842.0,997.0
91,0.8118,0.1097,0.0274,9,0.012,0.0221,9842.0,1080.0
91,0.8197,0.1188,0.0274,9,0.0129,0.0239,9842.0,1169.0
91,0.829,0.1287,0.0274,9,0.014,0.0261,9842.0,1267.0
91,0.8387,0.1394,0.0274,9,0.0153,0.0287,9842.0,1371.0
91,0.8479,0.151,0.0274,9,0.0167,0.0313,9842.0,1486.0
91,0.8571,0.1637,0.0274,9,0.0181,0.0342,9842.0,1607.0
91,0.8664,0.1772,0.0274,9,0.0197,0.0373,9842.0,1743.0
91,0.8769,0.1919,0.0274,9,0.0216,0.0411,9842.0,1888.0
91,0.8876,0.2078,0.0274,9,0.0238,0.0454,9842.0,2045.0
91,0.8989,0.2251,0.0274,9,0.0262,0.0504,9842.0,2214.0
91,0.9096,0.2438,0.0274,9,0.0287,0.0555,9842.0,2398.0
91,0.9217,0.264,0.0274,9,0.0318,0.0618,9842.0,2598.0
91,0.9319,0.286,0.0274,9,0.0346,0.0677,9842.0,2814.0
91,0.9434,0.3097,0.0274,9,0.038,0.0748,9842.0,3048.0
91,0.9556,0.3355,0.0274,9,0.0419,0.083,9842.0,3300.0
91,0.9685,0.3633,0.0274,9,0.0465,0.0925,9842.0,3576.0
91,0.9817,0.3936,0.0274,9,0.0514,0.1029,9842.0,3872.0
91,0.9976,0.4263,0.0274,9,0.058,0.1166,9842.0,4194.0
91,1.0,0.44,0.0274,9,0.059,0.1188,9842.0,4218.0
91,0.5,0.0153,0.0448,10,0.0021,0.004,9842.0,146.0
91,0.5124,0.0161,0.0448,10,0.0023,0.0045,9842.0,159.0
91,0.5209,0.0175,0.0448,10,0.0025,0.0048,9842.0,172.0
91,0.5294,0.0191,0.0448,10,0.0026,0.0051,9842.0,186.0
91,0.5366,0.0205,0.0448,10,0.0028,0.0055,9842.0,202.0
91,0.546,0.0222,0.0448,10,0.003,0.0059,9842.0,219.0
91,0.5556,0.0241,0.0448,10,0.0032,0.0064,9842.0,237.0
91,0.5653,0.0261,0.0448,10,0.0034,0.0069,9842.0,256.0
91,0.5775,0.0282,0.0448,10,0.0038,0.0076,9842.0,278.0
91,0.5886,0.0306,0.0448,10,0.0041,0.0083,9842.0,301.0
91,0.6001,0.0332,0.0448,10,0.0045,0.0091,9842.0,326.0
91,0.6112,0.0359,0.0448,10,0.0048,0.0099,9842.0,353.0
91,0.619,0.0389,0.0448,10,0.0051,0.0105,9842.0,382.0
91,0.6329,0.0421,0.0448,10,0.0057,0.0117,9842.0,414.0
91,0.6427,0.0456,0.0448,10,0.0061,0.0126,9842.0,449.0
91,0.6554,0.0494,0.0448,10,0.0067,0.0139,9842.0,486.0
91,0.6667,0.054,0.0448,10,0.0073,0.0152,9842.0,524.0
91,0.6775,0.0579,0.0448,10,0.0079,0.0165,9842.0,569.0
91,0.6874,0.0628,0.0448,10,0.0085,0.0177,9842.0,617.0
91,0.6983,0.068,0.0448,10,0.0092,0.0192,9842.0,669.0
91,0.7108,0.0736,0.0448,10,0.0101,0.0211,9842.0,724.0
91,0.7218,0.0798,0.0448,10,0.011,0.023,9842.0,784.0
91,0.7308,0.0864,0.0448,10,0.0117,0.0246,9842.0,849.0
91,0.7426,0.0935,0.0448,10,0.0128,0.0269,9842.0,920.0
91,0.7531,0.1013,0.0448,10,0.0138,0.0291,9842.0,997.0
91,0.7646,0.1097,0.0448,10,0.015,0.0317,9842.0,1080.0
91,0.7778,0.1193,0.0448,10,0.0165,0.0349,9842.0,1168.0
91,0.7888,0.1287,0.0448,10,0.0179,0.0379,9842.0,1266.0
91,0.8,0.1394,0.0448,10,0.0194,0.0412,9842.0,1361.0
91,0.8126,0.151,0.0448,10,0.0212,0.0452,9842.0,1486.0
91,0.8234,0.1636,0.0448,10,0.0229,0.0488,9842.0,1609.0
91,0.8361,0.1771,0.0448,10,0.025,0.0535,9842.0,1743.0
91,0.8473,0.1918,0.0448,10,0.0271,0.0579,9842.0,1888.0
91,0.8609,0.2078,0.0448,10,0.0298,0.0637,9842.0,2045.0
91,0.8752,0.2252,0.0448,10,0.0329,0.0704,9842.0,2212.0
91,0.89,0.2438,0.0448,10,0.0364,0.0779,9842.0,2399.0
91,0.9034,0.264,0.0448,10,0.0398,0.0853,9842.0,2598.0
91,0.9181,0.2859,0.0448,10,0.0438,0.0941,9842.0,2814.0
91,0.9321,0.3097,0.0448,10,0.048,0.1032,9842.0,3048.0
91,0.9481,0.3355,0.0448,10,0.0531,0.1143,9842.0,3301.0
91,0.9663,0.3633,0.0448,10,0.0595,0.1283,9842.0,3576.0
91,0.9857,0.3935,0.0448,10,0.0668,0.1442,9842.0,3872.0
91,1.0,0.4326,0.0448,10,0.0726,0.1567,9842.0,4053.0
182,0.7307,0.0101,0.009,1,0.0009,0.0023,4918.0,49.0
182,0.739,0.0109,0.009,1,0.0009,0.0025,4918.0,53.0
182,0.7454,0.0118,0.009,1,0.001,0.0027,4918.0,58.0
182,0.7508,0.0127,0.009,1,0.0011,0.0028,4918.0,63.0
182,0.7554,0.0138,0.009,1,0.0011,0.003,4918.0,68.0
182,0.7623,0.0149,0.009,1,0.0012,0.0032,4918.0,73.0
182,0.7661,0.0162,0.009,1,0.0013,0.0034,4918.0,79.0
182,0.7717,0.0175,0.009,1,0.0014,0.0036,4918.0,86.0
182,0.7777,0.019,0.009,1,0.0015,0.0038,4918.0,93.0
182,0.7822,0.0205,0.009,1,0.0016,0.0041,4918.0,101.0
182,0.7874,0.0222,0.009,1,0.0017,0.0043,4918.0,109.0
182,0.7928,0.0241,0.009,1,0.0018,0.0046,4918.0,119.0
182,0.7993,0.0261,0.009,1,0.002,0.005,4918.0,128.0
182,0.8044,0.0283,0.009,1,0.0021,0.0053,4918.0,139.0
